,buy1,last,ma10min,ma5min,sell1
50,310.6,310.95,310.741,311.444,310.98
51,310.6,310.98,310.741,311.444,310.98
52,310.6,310.99,310.839,311.268,310.99
53,310.12,310.99,310.839,311.268,311
54,310.62,311.0,310.839,311.268,310.99
55,310.62,311.0,310.839,311.268,310.99
56,310.62,310.62,310.839,311.268,311
57,310.62,311.0,310.839,311.268,311
58,310.62,310.98,310.839,311.268,310.98
59,310.62,310.98,310.839,311.268,310.98
60,310.6,310.98,310.839,311.268,310.98
61,310.6,310.98,310.839,311.268,310.62
62,310.62,310.62,310.839,311.268,311
63,310.6,311.0,310.839,311.268,311
64,310.6,310.99,310.839,311.268,310.99
65,310.6,310.98,310.839,311.268,310.99
66,310.6,310.9,310.839,311.268,310.99
67,310.6,310.98,310.839,311.268,310.99
68,310.37,310.6,310.929,311.04799999999994,310.98
69,310.6,310.99,310.929,311.04799999999994,310.99
70,310.6,310.99,310.929,311.04799999999994,310.98
71,310.6,310.99,310.929,311.04799999999994,310.98
72,310.6,310.99,310.929,311.04799999999994,310.98
73,310.6,310.99,310.929,311.04799999999994,310.99
74,310.6,310.99,310.929,311.04799999999994,311
75,310.6,311.0,310.929,311.04799999999994,311
76,310.6,311.0,310.929,311.04799999999994,311
77,310.6,311.0,310.929,311.04799999999994,311
78,310.7,311.0,310.929,311.04799999999994,311
79,310.7,311.0,310.929,311.04799999999994,311
80,310.7,311.0,310.929,311.04799999999994,311
81,310.7,311.0,310.929,311.04799999999994,311
82,311.02,311.0,310.929,311.04799999999994,311.78
83,311.05,311.02,311.09700000000004,310.948,311.7
84,311.09,311.09,311.09700000000004,310.948,311.68
85,311.1,311.09,311.09700000000004,310.948,311.68
86,311.13,311.12,311.09700000000004,310.948,311.66
87,311.1,311.68,311.09700000000004,310.948,311.68
88,311.1,311.68,311.09700000000004,310.948,311.68
89,311.1,311.1,311.09700000000004,310.948,311.7
90,311.14,311.7,311.09700000000004,310.948,311.67
91,311.18,311.17,311.09700000000004,310.948,311.65
92,311.2,311.65,311.09700000000004,310.948,311.65
93,311.65,311.65,311.09700000000004,310.948,311.67
94,311.2,311.2,311.09700000000004,310.948,311.67
95,311.2,311.67,311.09700000000004,310.948,311.67
96,311.2,311.67,311.09700000000004,310.948,311.66
97,311.22,311.7,311.18899999999996,310.966,311.7
98,310.76,311.0,311.18899999999996,310.966,311.5
99,310.84,311.5,311.18899999999996,310.966,311.5
100,310.73,311.44,311.18899999999996,310.966,311.44
101,310.8,311.5,311.18899999999996,310.966,311.5
102,310.74,311.5,311.18899999999996,310.966,311.5
103,310.8,311.44,311.18899999999996,310.966,311.44
104,310.82,311.49,311.18899999999996,310.966,311.5
105,310.82,311.68,311.18899999999996,310.966,311.68
106,310.82,311.68,311.18899999999996,310.966,311.6
107,310.82,311.68,311.18899999999996,310.966,311.68
108,310.72,311.68,311.18899999999996,310.966,311.66
109,310.86,311.68,311.18899999999996,310.966,311.68
110,311.06,311.68,311.18899999999996,310.966,311.68
111,310.73,311.6,311.34499999999997,311.246,311.6
112,310.73,311.6,311.34499999999997,311.246,311.6
113,310.78,311.6,311.34499999999997,311.246,311
114,310.75,310.75,311.34499999999997,311.246,311
115,310.75,310.75,311.34499999999997,311.246,311
116,310.75,310.75,311.34499999999997,311.246,311
117,310.75,310.75,311.34499999999997,311.246,311
118,310.75,311.0,311.34499999999997,311.246,311
119,310.7,311.0,311.34499999999997,311.246,311
120,310.6,310.7,311.34499999999997,311.246,310.7
121,310.6,310.7,311.2289999999999,311.19,310.7
122,310.6,310.7,311.2289999999999,311.19,310.7
123,310.6,310.7,311.2289999999999,311.19,310.7
124,310.6,310.7,311.2289999999999,311.19,310.7
125,310.6,310.7,311.2289999999999,311.19,310.7
126,310.6,310.7,311.2289999999999,311.19,310.7
127,310.6,310.7,311.2289999999999,311.19,310.7
128,310.7,310.7,311.2289999999999,311.19,311
129,310.7,310.7,311.2289999999999,311.19,311
130,310.7,311.0,311.2289999999999,311.19,311
131,310.7,311.0,311.2289999999999,311.19,311
132,310.7,311.0,311.2289999999999,311.19,311
133,310.7,311.0,311.2289999999999,311.19,311
134,310.7,311.0,311.2289999999999,311.19,311
135,310.7,311.0,311.2289999999999,311.19,311
136,310.7,311.0,311.12899999999996,311.21000000000004,311
137,310.7,311.0,311.12899999999996,311.21000000000004,311
138,310.7,311.0,311.12899999999996,311.21000000000004,311
139,310.7,311.0,311.12899999999996,311.21000000000004,311
140,310.7,311.0,311.12899999999996,311.21000000000004,311
141,310.7,310.7,311.12899999999996,311.21000000000004,311
142,310.7,310.99,311.12899999999996,311.21000000000004,310.99
143,310.7,310.99,311.12899999999996,311.21000000000004,310.99
144,310.7,310.99,311.12899999999996,311.21000000000004,310.99
145,310.7,310.99,311.12899999999996,311.21000000000004,310.99
146,310.7,311.0,311.12899999999996,311.21000000000004,310.99
147,310.41,310.5,311.12899999999996,311.21000000000004,310.5
148,310.41,310.5,311.12899999999996,311.21000000000004,310.5
149,310.41,310.5,311.12899999999996,311.21000000000004,310.5
150,310.41,310.41,311.12899999999996,311.21000000000004,310.5
151,310.41,310.5,311.0199999999999,311.092,310.5
152,310.41,310.5,311.0199999999999,311.092,310.5
153,310.41,310.5,311.0199999999999,311.092,310.5
154,310.41,310.5,311.0199999999999,311.092,310.5
155,310.41,310.5,311.0199999999999,311.092,310.5
156,310.41,310.5,311.0199999999999,311.092,310.5
157,310.02,310.5,311.0199999999999,311.092,310.5
158,310.02,310.5,311.0199999999999,311.092,310.5
159,310.01,310.4,311.0199999999999,311.092,310.4
160,310.01,310.4,311.0199999999999,311.092,310.4
161,310.02,310.4,311.0199999999999,311.092,310.4
162,310.02,310.4,311.0199999999999,311.092,310.4
163,310.02,310.4,311.0199999999999,311.092,310.4
164,310.02,310.4,311.0199999999999,311.092,310.4
165,310.02,310.4,311.0199999999999,311.092,310.4
166,310.02,310.5,310.902,310.838,310.5
167,310.02,310.5,310.902,310.838,310.5
168,310.02,310.5,310.902,310.838,310.5
169,310.02,310.02,310.902,310.838,310.5
170,310.02,310.5,310.902,310.838,310.5
171,310,310.5,310.902,310.838,310.48
172,310,310.5,310.902,310.838,310.48
173,310,310.48,310.902,310.838,310.48
174,310.02,310.02,310.902,310.838,310.5
175,310.03,310.5,310.902,310.838,310.48
176,310,310.5,310.902,310.838,310.48
177,310,310.48,310.902,310.838,310.48
178,310,310.48,310.902,310.838,310.5
179,310.02,310.5,310.902,310.838,310.5
180,310.02,310.5,310.902,310.838,310.5
181,310.02,310.5,310.92400000000004,310.60200000000003,310.5
182,310.02,310.5,310.92400000000004,310.60200000000003,310.5
183,310.02,310.5,310.92400000000004,310.60200000000003,310.5
184,310.02,310.02,310.92400000000004,310.60200000000003,310.5
185,310.02,310.5,310.92400000000004,310.60200000000003,310.5
186,310.02,310.5,310.92400000000004,310.60200000000003,310.5
187,310.02,310.5,310.92400000000004,310.60200000000003,310.5
188,310,310.28,310.92400000000004,310.60200000000003,310.28
189,310,310.28,310.92400000000004,310.60200000000003,310.28
190,310.01,310.28,310.92400000000004,310.60200000000003,310.28
191,310,310.28,310.92400000000004,310.60200000000003,310.3
192,309.99,310.0,310.92400000000004,310.60200000000003,310
193,309.6,309.6,310.92400000000004,310.60200000000003,310
194,309.6,310.0,310.92400000000004,310.60200000000003,310
195,309.6,310.0,310.92400000000004,310.60200000000003,310
196,309.6,310.0,310.826,310.462,310
197,309.6,310.0,310.826,310.462,309.9
198,309.9,310.0,310.826,310.462,310
199,309.6,309.6,310.826,310.462,310
200,309.6,310.0,310.826,310.462,310
201,309.5,309.6,310.826,310.462,309.6
202,309.5,309.6,310.826,310.462,309.6
203,309.5,309.6,310.826,310.462,309.6
204,309.5,309.5,310.826,310.462,309.6
205,309.31,309.6,310.826,310.462,309.5
206,309.31,309.5,310.826,310.462,309.5
207,308.7,309.0,310.826,310.462,309
208,308.7,309.0,310.826,310.462,309
209,308.7,309.0,310.826,310.462,309
210,309.02,309.5,310.826,310.462,309.5
211,309.02,309.5,310.63800000000003,310.066,309.5
212,309.02,309.5,310.63800000000003,310.066,309.5
213,309.02,309.5,310.63800000000003,310.066,309.5
214,309.02,309.5,310.63800000000003,310.066,309.5
215,309.02,309.5,310.63800000000003,310.066,309.5
216,309.02,309.5,310.63800000000003,310.066,309.5
217,309.1,309.5,310.63800000000003,310.066,309.48
218,309.1,309.48,310.63800000000003,310.066,309.48
219,309.1,309.48,310.63800000000003,310.066,309.48
220,309.1,309.1,310.63800000000003,310.066,309.48
221,308.72,308.7,310.63800000000003,310.066,309.48
222,308.74,309.48,310.63800000000003,310.066,309.48
223,308.92,309.48,310.63800000000003,310.066,309.48
224,309,309.0,310.63800000000003,310.066,309.48
225,309,309.0,310.63800000000003,310.066,309.48
226,309.02,309.5,310.63800000000003,310.066,309.5
227,308,309.5,310.488,309.884,309.46
228,308.02,308.0,310.488,309.884,309.46
229,308.02,308.02,310.488,309.884,309.44
230,308.02,308.02,310.488,309.884,309.44
231,308.02,309.44,310.488,309.884,309.44
232,308.2,308.02,310.488,309.884,309.38
233,308.2,309.38,310.488,309.884,309.38
234,309,308.1,310.488,309.884,309.38
235,309,309.38,310.488,309.884,309.18
236,309,309.18,310.488,309.884,309.18
237,309,309.18,310.488,309.884,309.18
238,308.5,308.95,310.488,309.884,309
239,308.93,309.0,310.488,309.884,309
240,308.93,309.0,310.488,309.884,309
241,309,309.0,310.221,309.604,309.19
242,309,309.0,310.221,309.604,309.19
243,309,309.19,310.221,309.604,309.19
244,309,309.19,310.221,309.604,309.19
245,309,309.19,310.221,309.604,309.2
246,309,309.19,310.221,309.604,309.19
247,308.12,308.1,310.221,309.604,308.99
248,308.12,308.99,310.221,309.604,308.99
249,308.2,308.99,310.221,309.604,308.48
250,308.22,309.0,310.221,309.604,309
251,308.52,309.0,310.221,309.604,309
252,308.52,309.0,310.221,309.604,309
253,309,309.0,310.221,309.604,309.19
254,308.5,308.6,310.221,309.604,308.52
255,308.5,308.52,310.221,309.604,308.52
256,308.15,308.52,309.90500000000003,309.20799999999997,308.52
257,308.15,308.52,309.90500000000003,309.20799999999997,308.52
258,308.15,308.52,309.90500000000003,309.20799999999997,308.52
259,308.54,308.52,309.90500000000003,309.20799999999997,309.37
260,308.54,309.37,309.90500000000003,309.20799999999997,309.37
261,308.54,308.54,309.90500000000003,309.20799999999997,309.37
262,308.54,309.6,309.90500000000003,309.20799999999997,309.6
263,308.54,309.89,309.90500000000003,309.20799999999997,309.9
264,308.54,309.89,309.90500000000003,309.20799999999997,309.9
265,308.54,309.89,309.90500000000003,309.20799999999997,309.9
266,308.54,309.89,309.90500000000003,309.20799999999997,309.8
267,308.54,309.89,309.90500000000003,309.20799999999997,309.78
268,308.54,309.89,309.90500000000003,309.20799999999997,309.78
269,308.54,309.89,309.90500000000003,309.20799999999997,309.78
270,308.55,309.89,309.90500000000003,309.20799999999997,309.78
271,307.88,307.98,309.90500000000003,309.20799999999997,307.98
272,307.88,307.98,309.633,308.804,308
273,308.3,308.0,309.633,308.804,308.54
274,308.3,308.54,309.633,308.804,308.54
275,308.64,308.54,309.633,308.804,309.8
276,308.32,309.8,309.633,308.804,309.8
277,308.43,309.99,309.633,308.804,309.99
278,308.32,309.99,309.633,308.804,309.99
279,308.52,309.99,309.633,308.804,309.8
280,308.55,309.99,309.633,308.804,309.8
281,309.99,310.0,309.633,308.804,310
282,309.99,310.0,309.633,308.804,310
283,308.52,309.0,309.633,308.804,309
284,308.56,309.0,309.633,308.804,310
285,308.53,309.0,309.633,308.804,310
286,308.61,309.0,309.633,308.804,310
287,309,310.0,309.433,308.8,310
288,309,310.0,309.433,308.8,310
289,309,310.0,309.433,308.8,310
290,309.18,310.0,309.433,308.8,310
291,309.35,310.0,309.433,308.8,310
292,309.23,310.0,309.433,308.8,310
293,309.15,310.0,309.433,308.8,310
294,309.15,310.0,309.433,308.8,310
295,309.14,310.0,309.433,308.8,310
296,309.14,310.0,309.433,308.8,310
297,307.88,308.0,309.433,308.8,307.98
298,307.88,307.98,309.433,308.8,308
299,307.88,308.0,309.433,308.8,308
300,307.88,308.0,309.433,308.8,308
301,309.4,309.88,309.34,309.50600000000003,309.88
302,309.42,309.9,309.34,309.50600000000003,309.9
303,309.43,309.9,309.34,309.50600000000003,309.9
304,309.43,309.9,309.34,309.50600000000003,309.9
305,309.5,309.9,309.34,309.50600000000003,309.9
306,309.51,309.51,309.34,309.50600000000003,309.9
307,309.89,309.9,309.34,309.50600000000003,309.9
308,310,309.9,309.34,309.50600000000003,310.15
309,310,310.15,309.34,309.50600000000003,310.15
310,310,310.15,309.34,309.50600000000003,310.15
311,310.01,310.19,309.34,309.50600000000003,310.19
312,310.01,310.29,309.34,309.50600000000003,310.29
313,310.01,310.29,309.34,309.50600000000003,310.29
314,310.01,310.29,309.34,309.50600000000003,310.29
315,310.13,310.3,309.34,309.50600000000003,310.3
316,310.13,310.5,309.57000000000005,309.56600000000003,310.5
317,310.52,310.5,309.57000000000005,309.56600000000003,311
318,310.53,310.98,309.57000000000005,309.56600000000003,311.2
319,310.55,311.2,309.57000000000005,309.56600000000003,311.2
320,310.71,311.2,309.57000000000005,309.56600000000003,311.2
321,310.86,311.52,309.57000000000005,309.56600000000003,311.52
322,311.2,310.86,309.57000000000005,309.56600000000003,311.68
323,311.26,312.0,309.57000000000005,309.56600000000003,311.98
324,312.02,312.0,309.57000000000005,309.56600000000003,312.5
325,311.2,312.02,309.57000000000005,309.56600000000003,311.4
326,311.2,311.2,309.57000000000005,309.56600000000003,311.4
327,310.78,311.56,309.57000000000005,309.56600000000003,311.14
328,311.21,311.14,309.57000000000005,309.56600000000003,311.56
329,311.23,312.0,309.57000000000005,309.56600000000003,312
330,311.26,311.26,309.57000000000005,309.56600000000003,311.98
331,311.37,312.0,309.697,310.21799999999996,312
332,311.53,311.98,309.697,310.21799999999996,311.98
333,311.21,311.52,309.697,310.21799999999996,311.28
334,311.24,311.28,309.697,310.21799999999996,312
335,311.34,312.0,309.697,310.21799999999996,312
336,311.23,312.0,309.697,310.21799999999996,312
337,311.23,312.0,309.697,310.21799999999996,312
338,311.26,312.0,309.697,310.21799999999996,312
339,311.45,312.0,309.697,310.21799999999996,312
340,311.53,312.0,309.697,310.21799999999996,312
341,311.55,312.0,309.697,310.21799999999996,312
342,311.53,311.53,309.697,310.21799999999996,312
343,312.02,312.02,309.697,310.21799999999996,312.99
344,312.02,312.02,309.697,310.21799999999996,312.99
345,312.02,312.99,309.879,310.63199999999995,312.98
346,312.1,312.02,309.879,310.63199999999995,312.91
347,312.32,312.32,309.879,310.63199999999995,312.89
348,312.33,312.32,309.879,310.63199999999995,312.89
349,312.1,312.1,309.879,310.63199999999995,312.98
350,312.42,312.1,309.879,310.63199999999995,312.98
351,312.4,312.42,309.879,310.63199999999995,312.41
352,312.42,312.42,309.879,310.63199999999995,312.9
353,312.42,312.42,309.879,310.63199999999995,312.9
354,312.45,312.98,309.879,310.63199999999995,312.98
355,312.45,312.99,309.879,310.63199999999995,312.99
356,312.45,312.99,309.879,310.63199999999995,312.99
357,312.49,312.99,309.879,310.63199999999995,312.99
358,312.51,312.99,309.879,310.63199999999995,312.99
359,312.48,312.99,310.3790000000001,311.29,312.99
360,312.48,312.99,310.3790000000001,311.29,312.99
361,312.51,312.99,310.3790000000001,311.29,312.99
362,312.5,313.0,310.3790000000001,311.29,312.99
363,312.5,313.0,310.3790000000001,311.29,312.99
364,313,312.99,310.3790000000001,311.29,313.2
365,312.6,312.51,310.3790000000001,311.29,313.18
366,312.61,313.18,310.3790000000001,311.29,313.18
367,312.61,313.18,310.3790000000001,311.29,312.98
368,312.62,313.0,310.3790000000001,311.29,313
369,312.6,313.0,310.3790000000001,311.29,313
370,312.61,313.0,310.3790000000001,311.29,313
371,312.61,313.0,310.3790000000001,311.29,313
372,313,313.0,310.3790000000001,311.29,313.3
373,313,313.0,310.3790000000001,311.29,313.3
374,313,313.0,310.71000000000004,311.914,313.3
375,313.01,313.01,310.71000000000004,311.914,313.3
376,313.2,313.2,310.71000000000004,311.914,313.3
377,313.2,313.2,310.71000000000004,311.914,313.3
378,313.2,313.2,310.71000000000004,311.914,313.3
379,313.3,313.3,310.71000000000004,311.914,313.49
380,313.3,313.3,310.71000000000004,311.914,313.49
381,313.32,313.31,310.71000000000004,311.914,313.5
382,313.32,313.32,310.71000000000004,311.914,313.5
383,313.32,313.32,310.71000000000004,311.914,313.8
384,313.33,313.32,310.71000000000004,311.914,313.8
385,313.33,313.33,310.71000000000004,311.914,313.7
386,313.33,313.8,310.71000000000004,311.914,313.8
387,313.35,313.33,310.71000000000004,311.914,313.7
388,313.36,313.7,310.71000000000004,311.914,313.7
389,313.36,313.7,311.08000000000004,312.594,313.7
390,313.4,313.7,311.08000000000004,312.594,313.7
391,313.4,313.7,311.08000000000004,312.594,313.7
392,313.7,313.7,311.08000000000004,312.594,313.8
393,313.7,313.7,311.08000000000004,312.594,313.8
394,313.7,313.7,311.08000000000004,312.594,313.8
395,313.7,313.7,311.08000000000004,312.594,313.8
396,313.7,313.7,311.08000000000004,312.594,313.8
397,313.41,313.7,311.08000000000004,312.594,313.7
398,313.41,313.7,311.08000000000004,312.594,313.7
399,313.4,313.4,311.08000000000004,312.594,313.69
400,313.4,313.4,311.08000000000004,312.594,313.7
401,313.4,313.4,311.08000000000004,312.594,313.7
402,313.4,313.4,311.08000000000004,312.594,313.69
403,313.4,313.69,311.08000000000004,312.594,313.69
404,313.4,313.69,311.649,313.08000000000004,313.65
405,313.33,313.4,311.649,313.08000000000004,313.4
406,313.32,313.32,311.649,313.08000000000004,313.4
407,313.32,313.4,311.649,313.08000000000004,313.39
408,313.32,313.4,311.649,313.08000000000004,313.39
409,313.3,313.3,311.649,313.08000000000004,313.38
410,313.3,313.3,311.649,313.08000000000004,313.38
411,313.3,313.38,311.649,313.08000000000004,313.38
412,313.3,313.3,311.649,313.08000000000004,313.4
413,313.3,313.4,311.649,313.08000000000004,313.4
414,313.3,313.4,311.649,313.08000000000004,313.39
415,313.3,313.4,311.649,313.08000000000004,313.37
416,313.3,313.37,311.649,313.08000000000004,313.39
417,313.31,313.37,311.649,313.08000000000004,313.4
418,313.39,313.31,311.649,313.08000000000004,313.4
419,313.4,313.31,311.98499999999996,313.338,313.5
420,313.4,313.7,311.98499999999996,313.338,313.7
421,313.4,313.7,311.98499999999996,313.338,313.7
422,313.39,313.7,311.98499999999996,313.338,313.7
423,313.39,313.7,311.98499999999996,313.338,313.69
424,313.39,313.69,311.98499999999996,313.338,313.69
425,313.39,313.69,311.98499999999996,313.338,313.69
426,313.39,313.69,311.98499999999996,313.338,313.69
427,313.39,313.69,311.98499999999996,313.338,313.69
428,313.39,313.69,311.98499999999996,313.338,313.68
429,313.39,313.39,311.98499999999996,313.338,313.68
430,313.39,313.68,311.98499999999996,313.338,313.68
431,313.39,313.68,311.98499999999996,313.338,313.68
432,313.39,313.68,311.98499999999996,313.338,313.68
433,313.39,313.68,311.98499999999996,313.338,313.68
434,313.39,313.68,312.383,313.476,313.68
435,313.4,313.68,312.383,313.476,313.65
436,313.4,313.65,312.383,313.476,313.65
437,313.4,313.65,312.383,313.476,313.64
438,313.4,313.67,312.383,313.476,313.67
439,313.4,313.67,312.383,313.476,313.65
440,313.39,313.4,312.383,313.476,313.4
441,313.32,313.4,312.383,313.476,313.4
442,313.31,313.4,312.383,313.476,313.4
443,313.31,313.31,312.383,313.476,313.4
444,313.31,313.31,312.383,313.476,313.4
445,313.32,313.31,312.383,313.476,313.4
446,313.31,313.31,312.383,313.476,313.67
447,313.31,313.31,312.383,313.476,313.67
448,313.4,313.32,312.383,313.476,313.67
449,313.4,313.67,312.762,313.61,313.67
450,313.4,313.66,312.762,313.61,313.67
451,313.4,313.67,312.762,313.61,313.67
452,313.4,313.4,312.762,313.61,313.66
453,313.4,313.67,312.762,313.61,313.67
454,313.3,313.4,312.762,313.61,313.31
455,312.9,313.0,312.762,313.61,313
456,312.9,313.0,312.762,313.61,313
457,312.9,313.0,312.762,313.61,313
458,312.9,313.0,312.762,313.61,313
459,312.9,313.0,312.762,313.61,313
460,312.9,313.0,312.762,313.61,313
461,312.9,313.0,312.762,313.61,313
462,312.9,313.0,312.762,313.61,313
463,312.9,313.0,312.762,313.61,313
464,312.95,313.0,312.762,313.61,313
465,312.95,312.95,313.03200000000004,313.47,313
466,312.95,313.0,313.03200000000004,313.47,313
467,312.95,313.0,313.03200000000004,313.47,313
468,312.61,312.9,313.03200000000004,313.47,312.89
469,312.61,312.9,313.03200000000004,313.47,312.9
470,312.61,313.0,313.03200000000004,313.47,313
471,312.61,312.61,313.03200000000004,313.47,313
472,312.61,313.0,313.03200000000004,313.47,313
473,312.61,313.0,313.03200000000004,313.47,313
474,312.61,313.0,313.03200000000004,313.47,313
475,312.61,313.0,313.03200000000004,313.47,313
476,312.61,312.99,313.03200000000004,313.47,312.99
477,312.61,312.99,313.03200000000004,313.47,312.99
478,312.61,312.99,313.03200000000004,313.47,312.99
479,312.61,312.99,313.20500000000004,313.33000000000004,312.99
480,312.61,312.99,313.20500000000004,313.33000000000004,312.99
481,312.61,312.61,313.20500000000004,313.33000000000004,312.99
482,312.61,312.99,313.20500000000004,313.33000000000004,312.99
483,312.61,312.99,313.20500000000004,313.33000000000004,312.98
484,312.61,312.99,313.20500000000004,313.33000000000004,312.99
485,312.61,312.99,313.20500000000004,313.33000000000004,312.99
486,312.61,312.99,313.20500000000004,313.33000000000004,312.99
487,312.61,312.99,313.20500000000004,313.33000000000004,312.99
488,312.9,312.99,313.20500000000004,313.33000000000004,312.99
489,312.9,312.99,313.20500000000004,313.33000000000004,312.99
490,312.61,312.9,313.20500000000004,313.33000000000004,312.9
491,312.61,312.9,313.20500000000004,313.33000000000004,312.9
492,312.61,312.9,313.20500000000004,313.33000000000004,312.8
493,312.61,312.8,313.20500000000004,313.33000000000004,312.8
494,312.61,312.8,313.20500000000004,313.33000000000004,312.8
495,312.8,312.8,313.283,313.228,312.9
496,312.8,312.8,313.283,313.228,312.9
497,312.61,312.62,313.283,313.228,312.9
498,312.02,312.0,313.283,313.228,312.9
499,312.02,312.9,313.283,313.228,312.9
500,312.02,312.9,313.283,313.228,312.9
501,312.02,312.9,313.283,313.228,312.9
502,312.02,312.9,313.283,313.228,312.9
503,312.02,312.9,313.283,313.228,312.9
504,312.15,312.9,313.283,313.228,312.9
505,312.15,312.9,313.283,313.228,312.9
506,312.26,312.9,313.283,313.228,312.9
507,312.19,312.9,313.283,313.228,312.9
508,312.21,312.9,313.283,313.228,312.9
509,312.26,312.9,313.283,313.228,312.9
510,312.34,312.9,313.274,313.072,312.9
511,312.34,312.9,313.274,313.072,312.9
512,312.34,312.9,313.274,313.072,312.9
513,312.34,312.9,313.274,313.072,312.9
514,312.34,312.9,313.274,313.072,312.9
515,312.35,312.34,313.274,313.072,312.88
516,312.35,312.88,313.274,313.072,312.88
517,312.35,312.88,313.274,313.072,312.88
518,312.21,312.9,313.274,313.072,312.9
519,312.28,312.9,313.274,313.072,312.9
520,312.28,312.9,313.274,313.072,312.9
521,312.28,312.9,313.274,313.072,312.9
522,312.28,312.9,313.274,313.072,312.9
523,312.33,312.9,313.274,313.072,312.9
524,312.36,312.9,313.274,313.072,312.9
525,312.34,312.88,313.264,312.918,312.88
526,312.34,312.88,313.264,312.918,312.88
527,312.4,312.88,313.264,312.918,312.88
528,312.4,312.88,313.264,312.918,312.88
529,312.4,312.88,313.264,312.918,312.88
530,312.3,312.88,313.264,312.918,312.88
531,312.19,312.88,313.264,312.918,312.88
532,312.21,312.88,313.264,312.918,312.87
533,312.22,312.87,313.264,312.918,312.89
534,312.24,312.89,313.264,312.918,312.9
535,312.24,312.9,313.264,312.918,312.9
536,312.32,312.9,313.264,312.918,312.9
537,312.32,312.9,313.264,312.918,312.9
538,312.32,312.32,313.264,312.918,312.9
539,312.32,312.32,313.264,312.918,312.9
540,312.32,312.9,313.264,312.918,312.9
541,312.5,312.9,313.1840000000001,312.89799999999997,312.88
542,312.5,312.9,313.1840000000001,312.89799999999997,312.9
543,312.33,312.9,313.1840000000001,312.89799999999997,312.9
544,312.35,312.9,313.1840000000001,312.89799999999997,312.9
545,312.35,312.35,313.1840000000001,312.89799999999997,312.89
546,312.35,312.89,313.1840000000001,312.89799999999997,312.89
547,312.35,312.89,313.1840000000001,312.89799999999997,312.89
548,312.35,312.89,313.1840000000001,312.89799999999997,312.89
549,312.35,312.89,313.1840000000001,312.89799999999997,312.89
550,312.35,312.89,313.1840000000001,312.89799999999997,312.89
551,312.4,312.89,313.1840000000001,312.89799999999997,312.87
552,312.4,312.89,313.1840000000001,312.89799999999997,312.87
553,312.4,312.87,313.1840000000001,312.89799999999997,312.87
554,312.4,312.87,313.1840000000001,312.89799999999997,312.87
555,312.4,312.87,313.1840000000001,312.89799999999997,312.87
556,312.4,312.4,313.102,312.87399999999997,312.87
557,312.4,312.87,313.102,312.87399999999997,312.87
558,312.4,312.87,313.102,312.87399999999997,312.87
559,312.4,312.87,313.102,312.87399999999997,312.87
560,312.5,312.87,313.102,312.87399999999997,312.87
561,312.5,312.87,313.102,312.87399999999997,312.89
562,312.33,312.89,313.102,312.87399999999997,312.4
563,312.33,312.4,313.102,312.87399999999997,312.4
564,312.33,312.4,313.102,312.87399999999997,312.4
565,312.33,312.4,313.102,312.87399999999997,312.4
566,312.33,312.4,313.102,312.87399999999997,312.4
567,312.33,312.4,313.102,312.87399999999997,312.4
